"Staff","Customer.Full.Name","Location.Name","Device.Name","Quantity","Product","Category","Date.Time","Discount.Value","Discount.Reason","NET.Sales","Tax.Code","Tax","TOTAL.Sales","Cost.Price","Margin","Tender","Nominal","A.C.Ref","Notes","Customer.ID","ProductId"
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Scones (Take)","Bakery, Bread & Baking ingredient","12/05/2024 21:58:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517701
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausage rolls (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517697
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausage rolls (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517697
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Dips  and Houmous (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081442
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Dips  and Houmous (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081442
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Dips  and Houmous (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081442
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausage rolls (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517697
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausage rolls (Take)","Other","12/05/2024 20:52:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517697
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Bread (Take)","Bakery, Bread & Baking ingredient","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Banana (Donate)","Fruit & Vegetables (Fresh)","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517532
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Tomatoes & cucumber & pepper (Take)","Fruit & Vegetables (Fresh)","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517722
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Courgettes & squash (Take)","Fruit & Vegetables (Fresh)","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517585
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Cheese & Soft cheese (Take)","Dairy & Dairy alternatives","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517566
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bacon (Take)","Meat, Poultry, Fish & Egg","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517531
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Banana (Take)","Fruit & Vegetables (Fresh)","12/05/2024 19:45:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517533
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Eggs (Take)","Other","12/05/2024 14:26:54",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21459473
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Other","12/05/2024 14:17:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21720864
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","12/05/2024 14:17:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cake (Take)","Other","12/05/2024 14:17:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081448
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 13:59:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20528568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 13:59:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausages & Burgers (Take)","Meat, Poultry, Fish & Egg","12/05/2024 13:59:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517699
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 13:59:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20528568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","12/05/2024 13:59:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Eggs (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21459473
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Dips  and Houmous (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081442
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fruit pots (cut) (Take)","Fruit & Vegetables (Fresh)","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517615
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Wrap (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21541132
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Lemon (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414314
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread and bakery (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517684
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Yogurt  or Yogurt Drink (Take)","Other","12/05/2024 10:54:24",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21001354
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bacon (Take)","Meat, Poultry, Fish & Egg","12/05/2024 02:59:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517531
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 02:59:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","12/05/2024 02:59:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","12/05/2024 00:05:55",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cake (Take)","Bakery, Bread & Baking ingredient","12/05/2024 00:05:55",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517558
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","12/05/2024 00:05:55",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","12/05/2024 00:05:28",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20528568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","12/05/2024 00:04:07",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","12/05/2024 00:04:07",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","11/05/2024 19:41:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","11/05/2024 19:41:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","11/05/2024 19:31:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","11/05/2024 17:00:31",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","11/05/2024 16:58:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 16:58:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 16:58:48",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","11/05/2024 16:37:09",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Other","11/05/2024 16:37:09",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21720864
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","11/05/2024 16:37:09",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","11/05/2024 16:36:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 16:36:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 09:28:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Cream (Take)","Dairy & Dairy alternatives","11/05/2024 09:28:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517591
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Bread and bakery (Take)","Other","11/05/2024 08:27:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","11/05/2024 08:27:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","11/05/2024 08:27:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 01:17:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","11/05/2024 01:17:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20528568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","11/05/2024 01:17:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Brussel sprouts (Take)","Fruit & Vegetables (Fresh)","11/05/2024 01:17:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517552
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread (Take)","Bakery, Bread & Baking ingredient","10/05/2024 23:31:28",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","10/05/2024 23:28:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Chicken Turkey (Donate)","Meat, Poultry, Fish & Egg","10/05/2024 23:28:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Houmous (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:28:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517627
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","10/05/2024 23:28:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:28:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Bread (Donate)","Bakery, Bread & Baking ingredient","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517547
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Houmous (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517627
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517696
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Houmous (Take)","Ready meal, pizza, soup & Salad boxes","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517627
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Yogurt or Yogurt drink (Donate)","Dairy & Dairy alternatives","10/05/2024 23:25:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517729
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Yorkshire pudding (Take)","Bakery, Bread & Baking ingredient","10/05/2024 17:45:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21865676
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","10/05/2024 17:45:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","10/05/2024 17:45:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","10/05/2024 17:38:37",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Bread and bakery (Take)","Other","10/05/2024 17:38:37",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread and bakery (Take)","Other","10/05/2024 17:36:52",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","10/05/2024 17:36:52",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
